Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Day
CA-2017-134565,06/11/2017,6/13/2017,Second Class,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,06,2017,11
CA-2017-134565,06/11/2017,6/13/2017,Second Class,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,6.6294,06,2017,11
CA-2017-134565,06/11/2017,6/13/2017,Second Class,Tom Boeckenhauer,Consumer,Seattle,Washington,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.2,130.2075,06,2017,11
CA-2017-134565,06/11/2017,6/13/2017,Second Class,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0.0,1.0296,06,2017,11
CA-2017-134565,06/11/2017,6/13/2017,Second Class,Tom Boeckenhauer,Consumer,Seattle,Washington,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,0.0,41.8608,06,2017,11
CA-2016-108644,9/30/2016,10/03/2016,First Class,Sarah Jordon,Consumer,Quincy,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406,09,2016,30
US-2014-102631,12/13/2014,12/17/2014,Standard Class,Ellis Ballard,Corporate,Chicago,Illinois,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,12,2014,13
CA-2017-120327,11/11/2017,11/16/2017,Standard Class,William Brown,Consumer,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.5824,11,2017,11
CA-2015-154970,01/05/2015,01/10/2015,Standard Class,Steven Roelle,Home Office,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,-6.9282,01,2015,05
CA-2016-113803,3/24/2016,3/26/2016,First Class,Vivek Grady,Corporate,Richmond,Indiana,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.0,10.3408,03,2016,24
CA-2017-100223,07/05/2017,07/10/2017,Standard Class,Linda Southworth,Corporate,Dallas,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,-348.6294,07,2017,05
CA-2017-100223,07/05/2017,07/10/2017,Standard Class,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.8,-17.6607,07,2017,05
CA-2017-100223,07/05/2017,07/10/2017,Standard Class,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376,07,2017,05
CA-2017-100223,07/05/2017,07/10/2017,Standard Class,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,11.2752,07,2017,05
CA-2017-100223,07/05/2017,07/10/2017,Standard Class,Linda Southworth,Corporate,Dallas,Texas,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,-10.4214,07,2017,05
CA-2014-168823,9/21/2014,9/24/2014,First Class,Matt Abelman,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,09,2014,21
CA-2014-168823,9/21/2014,9/24/2014,First Class,Matt Abelman,Home Office,Philadelphia,Pennsylvania,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,20.808,9,0.2,7.0227,09,2014,21
CA-2016-162404,7/23/2016,7/27/2016,Standard Class,Neil Französisch,Home Office,Rockford,Illinois,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,0.8,-18.8364,07,2016,23
CA-2017-104024,8/29/2017,09/03/2017,Second Class,Michael Dominguez,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9.408,7,0.2,0.7056,08,2017,29
CA-2017-147144,3/26/2017,3/28/2017,First Class,Maria Zettner,Home Office,Seattle,Washington,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0.0,5.949,03,2017,26
CA-2017-158673,12/29/2017,01/04/2018,Standard Class,Ken Brennan,Corporate,Grand Rapids,Michigan,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656,12,2017,29
CA-2014-133704,9/20/2014,9/26/2014,Standard Class,Michelle Arnett,Home Office,Los Angeles,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0.0,11.8584,09,2014,20
CA-2014-133704,9/20/2014,9/26/2014,Standard Class,Michelle Arnett,Home Office,Los Angeles,California,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754,09,2014,20
CA-2016-159142,04/04/2016,04/05/2016,First Class,Maria Etezadi,Home Office,Springfield,Virginia,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,04,2016,04
CA-2016-159142,04/04/2016,04/05/2016,First Class,Maria Etezadi,Home Office,Springfield,Virginia,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,0.0,13.0707,04,2016,04
CA-2014-138436,3/26/2014,3/30/2014,Standard Class,Jonathan Doherty,Corporate,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0.0,8.619,03,2014,26
CA-2017-117702,11/28/2017,12/04/2017,Standard Class,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,1,0.0,0.738,11,2017,28
CA-2017-117702,11/28/2017,12/04/2017,Standard Class,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.0,272.792,11,2017,28
CA-2017-117702,11/28/2017,12/04/2017,Standard Class,Lindsay Shagiari,Home Office,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9,5,0.0,7.524,11,2017,28
CA-2016-157336,12/01/2016,12/05/2016,Second Class,Shirley Jackson,Consumer,Fairfield,Connecticut,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,0.0,40.5168,12,2016,01
CA-2016-157336,12/01/2016,12/05/2016,Second Class,Shirley Jackson,Consumer,Fairfield,Connecticut,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0.0,150.384,12,2016,01
CA-2014-168130,9/19/2014,9/19/2014,Same Day,Bill Shonely,Corporate,New York City,New York,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,7,0.1,177.4206,09,2014,19
CA-2015-155068,10/23/2015,10/23/2015,Same Day,Ralph Arnett,Consumer,Lakeland,Florida,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,55.944,7,0.2,-13.2867,10,2015,23
CA-2015-155068,10/23/2015,10/23/2015,Same Day,Ralph Arnett,Consumer,Lakeland,Florida,South,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,10.688,2,0.2,2.2712,10,2015,23
CA-2015-155068,10/23/2015,10/23/2015,Same Day,Ralph Arnett,Consumer,Lakeland,Florida,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",11.824,2,0.2,1.0346,10,2015,23
CA-2017-163160,10/13/2017,10/16/2017,First Class,Troy Staebel,Consumer,Freeport,Illinois,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,63.312,3,0.2,20.5764,10,2017,13
CA-2017-163160,10/13/2017,10/16/2017,First Class,Troy Staebel,Consumer,Freeport,Illinois,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,0.8,-145.176,10,2017,13
CA-2017-163160,10/13/2017,10/16/2017,First Class,Troy Staebel,Consumer,Freeport,Illinois,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094,10,2017,13
CA-2015-101924,09/04/2015,09/09/2015,Standard Class,Ken Black,Corporate,Medford,Oregon,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,-6.8334,09,2015,04
CA-2016-124793,3/14/2016,3/16/2016,First Class,Muhammed MacIntyre,Corporate,Seattle,Washington,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,03,2016,14
CA-2017-118367,10/28/2017,11/02/2017,Second Class,Lori Olson,Corporate,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98,2,0.0,23.99,10,2017,28
CA-2017-164819,10/15/2017,10/19/2017,Second Class,Ricardo Sperren,Corporate,Fairfield,Connecticut,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0.0,6.003,10,2017,15
CA-2017-158344,08/07/2017,08/11/2017,Standard Class,Cindy Chapman,Consumer,Moorhead,Minnesota,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0.0,19.8276,08,2017,07
CA-2017-123351,9/21/2017,9/25/2017,Standard Class,Kean Thornton,Consumer,Columbus,Georgia,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0.0,24.144,09,2017,21
CA-2017-110429,11/03/2017,11/08/2017,Standard Class,Darrin Martin,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,11,2017,03
US-2016-131611,11/05/2016,11/09/2016,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952,11,2016,05
US-2016-131611,11/05/2016,11/09/2016,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,11,2016,05
US-2016-131611,11/05/2016,11/09/2016,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,11,2016,05
US-2016-131611,11/05/2016,11/09/2016,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408,11,2016,05
US-2016-131611,11/05/2016,11/09/2016,Standard Class,Emily Phan,Consumer,Houston,Texas,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,0.2,45.1395,11,2016,05
US-2017-124821,6/25/2017,6/29/2017,Second Class,Anne McFarland,Consumer,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0.0,148.138,06,2017,25
CA-2015-166975,11/26/2015,11/30/2015,Standard Class,Stefanie Holloman,Corporate,Jackson,Tennessee,South,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,0.2,190.4298,11,2015,26
CA-2016-123806,11/24/2016,11/27/2016,Second Class,Laura Armstrong,Corporate,Baltimore,Maryland,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,0.0,85.1816,11,2016,24
US-2017-158505,7/21/2017,7/21/2017,Same Day,Sarah Foster,Consumer,Murray,Utah,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,6.2937,07,2017,21
US-2017-158505,7/21/2017,7/21/2017,Same Day,Sarah Foster,Consumer,Murray,Utah,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.5371,07,2017,21
CA-2015-142692,10/23/2015,10/28/2015,Standard Class,Andrew Gjertsen,Corporate,Seattle,Washington,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225,10,2015,23
CA-2015-123456,07/09/2015,7/13/2015,Standard Class,Kean Nguyen,Corporate,Dallas,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,-121.58,07,2015,09
CA-2017-151358,8/18/2017,8/22/2017,Standard Class,Nicole Fjeld,Home Office,Seattle,Washington,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,08,2017,18
US-2016-107440,4/16/2016,4/20/2016,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,0.0,2365.9818,04,2016,16
US-2016-107440,4/16/2016,4/20/2016,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,2,0.0,3.2868,04,2016,16
US-2016-107440,4/16/2016,4/20/2016,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0.0,11.891,04,2016,16
CA-2014-166989,11/14/2014,11/18/2014,Standard Class,Robert Marley,Home Office,New York City,New York,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0.0,5.2256,11,2014,14
CA-2014-166989,11/14/2014,11/18/2014,Standard Class,Robert Marley,Home Office,New York City,New York,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.264,2,0.1,14.6224,11,2014,14
CA-2014-103100,12/20/2014,12/23/2014,First Class,Adrian Barton,Consumer,Indianapolis,Indiana,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0.0,1.7343,12,2014,20
CA-2014-103100,12/20/2014,12/23/2014,First Class,Adrian Barton,Consumer,Indianapolis,Indiana,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865,12,2014,20
CA-2015-105690,11/21/2015,11/26/2015,Second Class,Carol Adams,Corporate,Port Arthur,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116,11,2015,21
CA-2015-105690,11/21/2015,11/26/2015,Second Class,Carol Adams,Corporate,Port Arthur,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474,11,2015,21
CA-2015-105690,11/21/2015,11/26/2015,Second Class,Carol Adams,Corporate,Port Arthur,Texas,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,11,2015,21
CA-2017-127516,12/28/2017,01/03/2018,Standard Class,Erica Hernandez,Home Office,Nashville,Tennessee,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,-12.9568,12,2017,28
US-2015-117184,5/17/2015,5/21/2015,Standard Class,Odella Nelson,Corporate,Houston,Texas,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92,05,2015,17
US-2015-117184,5/17/2015,5/21/2015,Standard Class,Odella Nelson,Corporate,Houston,Texas,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3,0.2,4.9308,05,2015,17
CA-2017-102407,12/09/2017,12/13/2017,Second Class,Alyssa Tate,Home Office,Los Angeles,California,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0.0,2.79,12,2017,09
CA-2017-102407,12/09/2017,12/13/2017,Second Class,Alyssa Tate,Home Office,Los Angeles,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.4082,12,2017,09
CA-2017-102407,12/09/2017,12/13/2017,Second Class,Alyssa Tate,Home Office,Los Angeles,California,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189.0,1,0.0,68.04,12,2017,09
CA-2017-130967,03/10/2017,3/16/2017,Standard Class,Emily Burns,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,3,0.4,-10.7964,03,2017,10
CA-2017-101581,10/22/2017,10/27/2017,Standard Class,David Wiener,Corporate,Redmond,Oregon,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,10,2017,22
CA-2017-169124,07/03/2017,07/10/2017,Standard Class,Maria Bertelson,Consumer,Citrus Heights,California,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,0.0,54.3438,07,2017,03
CA-2017-117261,09/04/2017,09/10/2017,Standard Class,Tiffany House,Corporate,Los Angeles,California,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0.0,0.5432,09,2017,04
CA-2017-129021,8/23/2017,8/26/2017,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,327.5922,08,2017,23
CA-2017-129021,8/23/2017,8/26/2017,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,0.2,15.49,08,2017,23
CA-2017-129021,8/23/2017,8/26/2017,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,6,0.2,12.1032,08,2017,23
CA-2017-129021,8/23/2017,8/26/2017,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,2,0.2,0.4176,08,2017,23
CA-2017-129021,8/23/2017,8/26/2017,Second Class,Patrick O'Brill,Consumer,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5,0.2,2.943,08,2017,23
CA-2014-123253,8/22/2014,8/25/2014,Second Class,Deanra Eno,Home Office,Lakewood,Ohio,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269,08,2014,22
CA-2016-121601,10/04/2016,10/04/2016,Same Day,Mary O'Rourke,Consumer,The Colony,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194,10,2016,04
CA-2014-162278,10/26/2014,10/30/2014,Second Class,Angele Hood,Consumer,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0.0,3.196,10,2014,26
CA-2014-162278,10/26/2014,10/30/2014,Second Class,Angele Hood,Consumer,Seattle,Washington,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,10,2014,26
CA-2016-161095,6/28/2016,6/28/2016,Same Day,Chris Selesnick,Corporate,Los Angeles,California,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.8101,06,2016,28
CA-2016-161095,6/28/2016,6/28/2016,Same Day,Chris Selesnick,Corporate,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,11.7488,06,2016,28
CA-2014-125829,11/04/2014,11/11/2014,Standard Class,William Brown,Consumer,Los Angeles,California,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344,11,2014,04
CA-2014-125829,11/04/2014,11/11/2014,Standard Class,William Brown,Consumer,Los Angeles,California,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.5444,11,2014,04
CA-2014-125829,11/04/2014,11/11/2014,Standard Class,William Brown,Consumer,Los Angeles,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,0.2,8.226,11,2014,04
CA-2014-125829,11/04/2014,11/11/2014,Standard Class,William Brown,Consumer,Los Angeles,California,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0.0,9.3312,11,2014,04
CA-2014-125829,11/04/2014,11/11/2014,Standard Class,William Brown,Consumer,Los Angeles,California,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99,11,2014,04
CA-2014-123127,09/08/2014,09/12/2014,Standard Class,Stefania Perrino,Corporate,Long Beach,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,2,0.0,4.195,09,2014,08
CA-2015-115945,6/25/2015,07/01/2015,Standard Class,Alan Barnes,Consumer,Los Angeles,California,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20.96,2,0.0,5.24,06,2015,25
CA-2015-115945,6/25/2015,07/01/2015,Standard Class,Alan Barnes,Consumer,Los Angeles,California,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,27.735,06,2015,25
CA-2015-115945,6/25/2015,07/01/2015,Standard Class,Alan Barnes,Consumer,Los Angeles,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,0.0,9.1269,06,2015,25
CA-2015-136735,7/26/2015,08/02/2015,Standard Class,Helen Andreada,Consumer,San Francisco,California,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,0.0,78.8942,07,2015,26
US-2017-136189,12/07/2017,12/11/2017,Standard Class,Debra Catini,Consumer,Richmond,Virginia,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38,6,0.0,25.5378,12,2017,07
CA-2014-152345,12/29/2014,01/03/2015,Second Class,Shui Tom,Consumer,Albuquerque,New Mexico,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943,12,2014,29
CA-2014-152345,12/29/2014,01/03/2015,Second Class,Shui Tom,Consumer,Albuquerque,New Mexico,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,12,2014,29
US-2015-147662,2/14/2015,2/19/2015,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,02,2015,14
US-2015-147662,2/14/2015,2/19/2015,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,323.982,3,0.4,-80.9955,02,2015,14
US-2015-147662,2/14/2015,2/19/2015,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,0.7,-1.6764,02,2015,14
US-2015-147662,2/14/2015,2/19/2015,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,14.352,3,0.2,0.897,02,2015,14
US-2015-147662,2/14/2015,2/19/2015,Standard Class,Karl Braun,Consumer,Akron,Ohio,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3,0.2,0.8997,02,2015,14
CA-2016-153346,1/25/2016,1/27/2016,First Class,Todd Boyes,Corporate,Plainfield,New Jersey,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0.0,2.3025,01,2016,25
CA-2016-153346,1/25/2016,1/27/2016,First Class,Todd Boyes,Corporate,Plainfield,New Jersey,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18.0,5,0.0,8.28,01,2016,25
CA-2017-118360,04/01/2017,04/07/2017,Standard Class,John Castell,Consumer,New York City,New York,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0.0,19.3185,04,2017,01
CA-2017-149853,10/03/2017,10/09/2017,Standard Class,Patrick O'Brill,Consumer,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,3,0.2,5.4432,10,2017,03
CA-2017-149853,10/03/2017,10/09/2017,Standard Class,Patrick O'Brill,Consumer,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12,10,2017,03
CA-2017-107909,09/01/2017,09/06/2017,Standard Class,Sung Shariari,Consumer,Redmond,Washington,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,09,2017,01
CA-2017-107909,09/01/2017,09/06/2017,Standard Class,Sung Shariari,Consumer,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,0.2,8.022,09,2017,01
CA-2015-112375,12/21/2015,12/27/2015,Standard Class,Roger Demir,Consumer,Daytona Beach,Florida,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,0.2,14.628,12,2015,21
CA-2015-112375,12/21/2015,12/27/2015,Standard Class,Roger Demir,Consumer,Daytona Beach,Florida,South,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2,0.2,9.2178,12,2015,21
